gesture,rep,t_ms,gx,gy,gz,ax,ay,az
front,5,160,2.500,-0.437,-1.250,0.000,0.485,-0.944
front,5,180,1.687,0.875,0.437,0.005,0.479,-0.945
front,5,200,1.875,4.187,0.625,-0.011,0.463,-0.950
front,5,220,5.062,4.375,-3.313,-0.014,0.467,-0.928
front,5,240,5.375,0.812,-5.062,0.014,0.467,-0.903
front,5,260,-0.125,-1.500,-1.375,0.021,0.445,-0.906
front,5,280,-7.437,0.250,3.813,-0.006,0.406,-0.934
front,5,300,-31.375,0.375,8.688,-0.053,0.369,-1.019
front,5,320,-32.375,10.313,11.188,-0.138,0.275,-1.212
front,5,340,-35.813,32.375,-0.375,-0.166,0.083,-1.369
front,5,360,-20.187,22.750,-35.563,-0.043,-0.034,-1.391
front,5,380,-11.250,0.250,-54.250,0.073,0.002,-1.447
front,5,400,-21.625,7.875,-49.563,0.181,-0.028,-1.480
front,5,420,-25.437,13.500,-32.563,0.180,-0.085,-1.390
front,5,440,-17.875,2.250,-28.250,0.117,-0.052,-1.282
front,5,460,-7.375,-0.750,-37.750,0.054,0.000,-1.193
front,5,480,0.250,-1.000,-49.313,0.028,0.116,-1.054
front,5,500,1.687,3.063,-39.188,0.033,0.261,-0.931
front,5,520,7.062,5.750,-22.937,0.042,0.381,-0.830
front,5,540,5.625,15.313,10.000,-0.019,0.479,-0.777
front,5,560,8.125,34.063,31.125,-0.149,0.528,-0.692
front,5,580,21.000,31.250,29.375,-0.245,0.672,-0.599
front,5,600,16.625,15.375,38.750,-0.311,0.850,-0.654
front,5,620,-14.313,37.063,47.625,-0.406,0.908,-0.711
front,5,640,-25.437,79.938,31.437,-0.327,0.811,-0.650
front,5,660,0.687,83.125,24.062,-0.182,0.940,-0.397
front,5,680,3.063,75.563,22.875,-0.035,1.135,-0.133
front,5,700,-38.875,65.125,-12.625,0.165,1.141,-0.031
front,5,720,-69.438,7.562,-53.875,0.306,1.127,-0.226
front,5,740,-76.625,-62.688,-84.813,0.343,1.183,-0.590
front,5,760,-77.750,-77.250,-63.500,0.511,1.327,-0.960
front,5,780,-23.562,-25.375,-14.250,0.540,1.294,-1.152
front,5,800,37.938,5.000,32.125,0.379,1.094,-0.895
front,5,820,45.563,11.313,55.688,0.118,0.979,-0.680
front,5,840,40.375,-18.250,30.250,-0.002,0.820,-0.630
front,5,860,22.312,-48.188,5.875,-0.111,0.884,-0.668
front,5,880,-0.687,-49.875,-15.875,-0.132,1.034,-0.745
front,5,900,-22.687,-18.750,-27.500,-0.053,1.031,-0.768
front,5,920,-16.312,7.187,-44.125,-0.077,0.877,-0.743
front,5,940,28.812,-44.375,-50.813,-0.097,0.922,-0.753
front,5,960,55.438,-76.188,-19.750,-0.146,1.102,-0.792
front,5,980,39.000,-20.562,11.250,-0.177,1.063,-0.783
front,5,1000,20.500,44.063,12.500,-0.137,0.756,-0.732
front,5,1020,26.812,46.063,-5.000,-0.171,0.615,-0.645
front,5,1040,32.875,8.813,-6.062,-0.226,0.773,-0.567
front,5,1060,-16.000,-2.250,9.813,-0.080,0.715,-0.596
front,5,1080,-74.938,26.875,36.063,0.059,0.405,-0.800
front,5,1100,-63.500,45.938,38.750,0.058,0.312,-0.933
front,5,1120,-8.875,23.062,24.687,0.061,0.341,-0.931
front,5,1140,27.250,-13.563,15.563,0.130,0.402,-1.008
front,5,1160,36.500,-26.437,10.000,0.220,0.322,-1.066
front,5,1180,48.313,-8.500,16.625,0.256,0.158,-1.033
front,5,1200,55.188,-20.687,48.500,0.143,0.230,-1.001
front,5,1220,44.563,-32.375,63.813,0.077,0.224,-1.006
front,5,1240,35.438,-29.812,62.250,0.058,0.129,-1.014
front,5,1260,36.938,-32.375,53.500,0.059,0.037,-0.995
front,5,1280,23.562,-39.438,65.500,-0.100,0.097,-1.040
front,5,1300,-3.188,-27.562,61.875,-0.164,0.122,-1.109
front,5,1320,-13.750,-10.188,48.875,-0.167,0.088,-1.176
front,5,1340,-12.188,-2.813,36.875,-0.163,0.126,-1.219
front,5,1360,-9.063,3.000,-15.063,-0.087,0.142,-1.232
front,5,1380,5.500,-6.375,-64.313,0.020,0.315,-1.166
front,5,1400,12.000,-18.312,-2.375,0.070,0.533,-1.215
front,5,1420,-4.750,6.312,22.937,0.005,0.410,-1.155
front,5,1440,1.000,18.875,25.750,-0.069,0.320,-1.083
front,5,1460,16.125,11.563,4.687,-0.060,0.287,-1.018
front,5,1480,25.937,12.938,-16.750,-0.044,0.314,-0.913
front,5,1500,11.750,17.875,-31.687,-0.026,0.396,-0.831
front,5,1520,-5.375,16.437,-36.125,0.021,0.448,-0.843
front,5,1540,-9.063,14.063,-30.375,0.064,0.496,-0.896
front,5,1560,-8.813,12.938,-20.750,0.064,0.526,-0.920
front,5,1580,-8.625,10.625,-13.813,0.048,0.537,-0.924
front,5,1600,-6.187,7.437,-11.250,0.041,0.543,-0.931
front,5,1620,-1.437,5.437,-9.250,0.045,0.550,-0.934
front,5,1640,0.937,6.312,-6.125,0.033,0.561,-0.939
front,5,1660,3.438,7.687,-5.562,0.038,0.542,-0.938
front,5,1680,7.062,7.375,-6.250,0.062,0.509,-0.932
front,5,1700,10.000,6.687,-5.875,0.083,0.473,-0.916
front,5,1720,4.812,3.125,-2.188,0.093,0.458,-0.916
front,5,1740,-4.187,2.500,4.875,0.091,0.453,-0.960
front,5,1760,-5.875,5.187,10.125,0.061,0.428,-1.000
front,5,1780,0.812,6.312,8.875,0.029,0.413,-1.000
front,5,1800,6.000,6.000,2.375,0.021,0.410,-0.969
front,5,1820,7.375,5.187,-2.500,0.029,0.417,-0.941
front,5,1840,2.938,3.313,-3.125,0.043,0.432,-0.933
front,5,1860,-0.312,5.000,-0.375,0.055,0.440,-0.946
front,5,1880,2.125,4.812,-1.062,0.053,0.439,-0.937
front,5,1900,2.375,2.063,-1.125,0.052,0.452,-0.928
front,5,1920,-2.188,1.437,0.562,0.051,0.452,-0.944
front,5,1940,-2.125,1.687,0.437,0.044,0.440,-0.947
front,5,1960,-0.062,0.500,0.312,0.051,0.463,-0.941
front,5,1980,-1.375,0.500,2.875,0.055,0.469,-0.953
front,5,2000,-1.875,1.375,5.062,0.052,0.447,-0.958
front,6,0,-3.250,1.125,6.125,0.011,0.443,-0.966
front,6,20,-5.125,3.000,6.750,-0.003,0.444,-0.980
front,6,40,-1.062,5.312,3.250,-0.006,0.437,-1.000
front,6,60,3.250,6.562,-0.375,0.001,0.434,-0.994
front,6,80,3.688,8.438,-3.000,0.011,0.435,-0.971
front,6,100,2.313,9.375,-5.625,0.034,0.430,-0.943
front,6,120,1.000,8.938,-6.812,0.055,0.428,-0.928
front,6,140,-0.500,8.313,-7.062,0.071,0.428,-0.931
front,6,160,-2.250,6.937,-5.375,0.085,0.429,-0.937
front,6,180,-2.875,6.062,-3.438,0.075,0.407,-0.951
front,6,200,-4.000,4.375,-1.375,0.042,0.376,-0.977
front,6,220,-10.313,5.125,2.875,0.003,0.330,-1.051
front,6,240,-19.687,11.938,8.625,-0.014,0.255,-1.161
front,6,260,-32.563,16.937,16.625,-0.019,0.117,-1.294
front,6,280,-30.375,24.375,-2.438,0.049,-0.069,-1.376
front,6,300,-0.625,12.625,-38.500,0.098,-0.087,-1.424
front,6,320,13.438,-2.500,-62.375,0.139,-0.008,-1.415
front,6,340,9.750,-5.750,-80.750,0.189,0.021,-1.331
front,6,360,-3.813,-11.938,-66.563,0.221,-0.001,-1.282
front,6,380,-18.125,-13.375,-47.125,0.187,0.004,-1.243
front,6,400,-15.000,-6.562,-45.500,0.140,0.013,-1.154
front,6,420,-1.187,-3.188,-51.000,0.096,0.063,-1.031
front,6,440,11.375,-11.188,-43.625,0.090,0.158,-0.886
front,6,460,13.875,-9.813,-19.125,0.085,0.229,-0.767
front,6,480,14.188,11.938,2.000,0.012,0.314,-0.664
front,6,500,25.625,23.250,8.313,-0.002,0.336,-0.588
front,6,520,51.938,28.937,13.938,-0.001,0.367,-0.525
front,6,540,73.438,14.375,56.438,-0.006,0.579,-0.440
front,6,560,68.625,26.375,87.188,-0.119,0.752,-0.354
front,6,580,56.063,36.500,99.000,-0.313,0.918,-0.292
front,6,600,22.000,14.813,76.063,-0.419,1.103,-0.390
front,6,620,-23.312,-8.750,-3.750,-0.362,1.056,-0.661
front,6,640,-36.313,-31.625,-73.063,-0.198,1.040,-0.913
front,6,660,-48.375,-30.312,-104.063,0.066,1.148,-1.127
front,6,680,-51.250,-0.750,-106.500,0.331,1.179,-1.176
front,6,700,-45.125,-0.875,-94.000,0.410,1.148,-1.138
front,6,720,-26.375,2.500,-66.875,0.353,1.008,-1.098
front,6,740,14.375,4.375,-41.125,0.083,0.782,-1.040
front,6,760,31.437,-23.625,-21.125,-0.037,0.786,-0.920
front,6,780,25.812,-27.000,-8.438,-0.083,0.798,-0.920
front,6,800,33.188,-37.313,4.562,-0.170,0.751,-0.997
front,6,820,45.188,-39.063,1.062,-0.144,0.661,-1.019
front,6,840,50.313,-34.688,17.375,-0.184,0.683,-1.049
front,6,860,46.250,-21.062,29.437,-0.219,0.754,-0.974
front,6,880,46.938,-14.813,26.125,-0.245,0.733,-0.868
front,6,900,44.313,-30.187,22.687,-0.248,0.764,-0.808
front,6,920,24.125,-29.125,13.500,-0.176,0.819,-0.770
front,6,940,-2.063,-6.125,18.750,-0.133,0.802,-0.805
front,6,960,19.750,0.375,12.063,-0.103,0.620,-0.805
front,6,980,62.625,-30.000,4.937,-0.182,0.589,-0.795
front,6,1000,82.188,-39.313,15.938,-0.215,0.605,-0.804
front,6,1020,61.813,0.437,35.688,-0.234,0.490,-0.860
front,6,1040,28.750,60.688,53.438,-0.232,0.220,-0.870
front,6,1060,18.500,77.625,69.500,-0.217,0.075,-0.844
front,6,1080,24.937,64.750,66.938,-0.192,0.017,-0.835
front,6,1100,29.562,37.688,50.813,-0.131,-0.037,-0.811
front,6,1120,20.750,19.875,28.375,0.029,-0.135,-0.772
front,6,1140,3.188,13.125,15.875,0.146,-0.176,-0.793
front,6,1160,-19.500,7.312,20.625,0.113,-0.188,-0.958
front,6,1180,-47.813,23.687,24.875,-0.022,-0.243,-1.156
front,6,1200,-54.875,29.500,1.500,0.015,-0.305,-1.208
front,6,1220,-47.688,6.375,-13.125,0.048,-0.260,-1.220
front,6,1240,-59.875,-10.938,-11.063,0.018,-0.194,-1.320
front,6,1260,-68.438,-3.438,-9.688,0.007,-0.122,-1.398
front,6,1280,-55.125,12.750,-13.688,0.050,-0.038,-1.384
front,6,1300,-50.438,13.250,-9.375,-0.001,0.072,-1.395
front,6,1320,-37.813,5.875,-23.250,0.033,0.160,-1.389
front,6,1340,-7.812,3.000,-28.500,0.070,0.196,-1.249
front,6,1360,8.438,2.938,-15.875,0.076,0.263,-1.123
front,6,1380,10.313,1.000,4.625,0.083,0.335,-1.018
front,6,1400,0.812,1.312,15.625,0.056,0.354,-0.936
front,6,1420,-8.813,16.562,16.250,0.013,0.328,-0.898
front,6,1440,-10.688,23.375,18.937,-0.014,0.324,-0.880
front,6,1460,-3.438,28.562,13.625,-0.000,0.352,-0.889
front,6,1480,-0.437,35.938,9.813,0.001,0.365,-0.864
front,6,1500,-4.187,38.875,9.875,0.037,0.356,-0.843
front,6,1520,-6.062,43.188,5.625,0.038,0.341,-0.863
front,6,1540,-11.875,36.250,-19.812,0.124,0.231,-0.905
front,6,1560,13.750,-18.125,-58.500,0.275,0.509,-0.860
front,6,1580,3.750,-53.688,31.187,0.168,0.577,-1.066
front,6,1600,-23.562,12.438,49.813,0.044,0.443,-1.046
front,6,1620,-15.125,27.625,45.563,-0.074,0.309,-1.014
front,6,1640,1.875,-2.375,23.187,-0.114,0.246,-0.978
front,6,1660,18.312,-8.250,-14.375,-0.070,0.279,-0.931
front,6,1680,13.125,-4.250,-34.438,0.047,0.321,-0.896
front,6,1700,-6.937,-6.812,-24.812,0.121,0.363,-0.900
front,6,1720,-22.937,-0.937,-12.438,0.120,0.381,-0.945
front,6,1740,-24.625,0.625,-4.812,0.096,0.374,-1.000
front,6,1760,-13.250,-1.750,-7.750,0.070,0.380,-1.027
front,6,1780,-2.938,-0.375,-14.250,0.056,0.393,-1.029
front,6,1800,-0.875,-0.875,-15.375,0.061,0.413,-0.998
front,6,1820,-6.062,-0.812,-9.875,0.075,0.434,-1.002
front,6,1840,-6.187,2.125,-2.938,0.086,0.429,-1.015
front,6,1860,-5.000,3.813,1.937,0.083,0.434,-1.002
front,6,1880,-3.875,6.562,4.062,0.080,0.416,-0.977
front,6,1900,-1.062,6.187,2.688,0.070,0.399,-0.961
front,6,1920,2.063,3.188,0.687,0.076,0.391,-0.945
front,6,1940,1.000,1.500,0.062,0.089,0.392,-0.932
front,6,1960,-3.250,0.312,0.125,0.101,0.381,-0.924
front,6,1980,-9.250,-1.375,4.187,0.110,0.391,-0.943
front,6,2000,-13.563,-1.312,8.938,0.096,0.394,-0.962
front,7,0,1.312,0.187,-0.125,0.073,0.411,-0.948
front,7,21,1.187,-0.937,-0.500,0.072,0.413,-0.957
front,7,40,2.063,0.125,-0.625,0.068,0.407,-0.961
front,7,60,1.500,-0.187,-0.250,0.060,0.409,-0.950
front,7,80,-0.250,-1.687,-0.375,0.058,0.416,-0.949
front,7,100,-0.625,-2.375,-0.187,0.068,0.412,-0.965
front,7,120,-0.437,-0.937,1.812,0.066,0.396,-0.979
front,7,140,-0.625,0.250,2.375,0.051,0.391,-0.979
front,7,160,-0.250,0.250,-0.375,0.043,0.391,-0.967
front,7,180,-0.562,-1.875,-2.875,0.063,0.380,-0.943
front,7,200,-2.125,-2.875,-2.063,0.072,0.366,-0.949
front,7,220,-7.375,0.250,0.000,0.034,0.330,-1.002
front,7,240,-16.500,3.813,1.375,-0.006,0.292,-1.089
front,7,260,-19.437,11.188,-4.687,-0.003,0.199,-1.181
front,7,280,-16.687,14.438,-16.500,0.062,0.091,-1.258
front,7,300,-15.313,4.812,-40.313,0.166,-0.002,-1.352
front,7,320,-18.812,-6.500,-42.188,0.215,-0.037,-1.431
front,7,340,-20.562,-8.313,-32.375,0.216,-0.063,-1.430
front,7,360,-17.562,-14.750,-24.375,0.161,-0.055,-1.375
front,7,380,-20.312,-21.812,-24.375,0.095,-0.018,-1.304
front,7,400,-17.187,-21.562,-38.938,0.077,-0.007,-1.247
front,7,420,-2.813,-29.562,-45.313,0.094,0.048,-1.151
front,7,440,-0.562,-30.250,-35.813,0.118,0.163,-1.007
front,7,460,-12.000,-15.188,-12.688,0.102,0.236,-0.929
front,7,480,-10.688,7.875,3.375,0.032,0.258,-0.893
front,7,500,9.688,10.125,9.125,-0.047,0.324,-0.785
front,7,520,14.625,-10.750,20.312,-0.147,0.442,-0.623
front,7,540,-19.000,5.312,23.375,-0.182,0.520,-0.488
front,7,560,-39.563,15.313,34.563,-0.247,0.610,-0.454
front,7,580,-8.938,-1.500,43.375,-0.365,0.692,-0.520
front,7,600,51.500,-51.813,16.625,-0.448,0.861,-0.485
front,7,620,45.125,-100.063,-26.875,-0.239,1.104,-0.349
front,7,640,-14.125,-82.125,-42.750,-0.067,1.210,-0.520
front,7,660,-44.250,-20.062,-45.750,0.093,1.166,-0.834
front,7,680,-24.312,35.688,-32.813,0.149,1.044,-0.979
front,7,700,1.687,53.125,-22.562,0.049,1.009,-0.908
front,7,720,-6.062,38.688,-8.563,-0.023,0.966,-0.881
front,7,740,-13.125,55.563,2.500,-0.007,0.854,-0.825
front,7,760,-13.563,51.875,5.750,-0.003,0.844,-0.667
front,7,780,-13.000,8.375,3.875,-0.057,0.826,-0.686
front,7,800,-14.250,-22.875,-1.125,-0.085,0.814,-0.808
front,7,820,-17.062,-16.000,1.437,-0.081,0.827,-0.869
front,7,840,-16.187,3.938,5.500,-0.134,0.818,-0.837
front,7,860,-12.000,6.375,9.125,-0.144,0.961,-0.796
front,7,880,-16.562,4.750,14.063,-0.080,1.031,-0.775
front,7,900,-29.375,43.438,34.938,-0.076,1.050,-0.782
front,7,920,4.562,64.813,32.438,0.019,0.979,-0.743
front,7,940,61.188,13.875,32.750,-0.023,0.932,-0.612
front,7,960,67.313,-13.438,34.000,-0.121,1.046,-0.561
front,7,980,27.562,3.313,13.125,-0.118,0.888,-0.626
front,7,1000,13.250,18.312,-2.375,-0.090,0.664,-0.682
front,7,1020,49.813,8.938,-7.812,-0.096,0.611,-0.747
front,7,1040,71.625,-9.813,-0.187,-0.028,0.556,-0.771
front,7,1060,31.187,-23.750,18.375,0.061,0.382,-0.787
front,7,1080,-0.687,-8.875,39.375,-0.003,0.243,-0.843
front,7,1100,-4.875,-16.312,39.625,-0.050,0.144,-0.950
front,7,1120,6.000,-35.563,15.563,-0.066,-0.015,-1.154
front,7,1140,21.937,-29.562,2.750,-0.060,-0.124,-1.249
front,7,1160,31.937,-29.937,2.500,0.004,-0.115,-1.212
front,7,1180,7.000,-23.437,12.813,0.016,-0.110,-1.248
front,7,1200,-32.000,13.250,32.063,-0.062,-0.167,-1.393
front,7,1220,-43.063,39.938,45.938,-0.090,-0.235,-1.482
front,7,1240,-14.875,32.875,38.063,-0.053,-0.265,-1.427
front,7,1260,5.875,22.125,28.812,-0.091,-0.195,-1.251
front,7,1280,-1.937,26.437,9.938,-0.032,-0.019,-1.071
front,7,1300,-30.250,21.000,-9.500,0.055,0.152,-0.993
front,7,1320,-63.000,23.750,1.625,0.181,0.293,-0.973
front,7,1340,-68.625,28.937,-1.812,0.176,0.397,-0.985
front,7,1360,-60.500,25.687,30.625,0.123,0.400,-1.001
front,7,1380,-26.625,21.375,7.437,0.175,0.508,-0.989
front,7,1400,2.750,19.187,-31.375,0.169,0.429,-0.964
front,7,1420,32.500,-9.688,-51.438,0.214,0.575,-0.905
front,7,1440,25.812,-28.562,-7.812,0.135,0.691,-0.926
front,7,1460,-13.688,14.875,24.750,0.099,0.585,-0.883
front,7,1480,-19.375,8.938,31.937,-0.004,0.495,-0.923
front,7,1500,-3.438,-1.187,14.125,-0.030,0.446,-0.933
front,7,1520,14.063,-0.812,-12.125,-0.014,0.463,-0.893
front,7,1540,13.625,-1.125,-25.375,0.029,0.504,-0.870
front,7,1560,-0.687,-1.750,-22.312,0.079,0.522,-0.883
front,7,1580,-12.375,1.437,-11.938,0.102,0.537,-0.910
front,7,1600,-14.500,2.438,-5.062,0.070,0.546,-0.950
front,7,1620,-5.687,3.063,-3.750,0.070,0.522,-0.973
front,7,1640,0.375,3.188,-3.563,0.054,0.524,-0.950
front,7,1660,1.750,2.500,-7.437,0.058,0.498,-0.934
front,7,1680,-0.250,0.687,-2.875,0.075,0.494,-0.926
front,7,1700,-5.625,0.750,3.063,0.065,0.503,-0.929
front,7,1720,-5.812,1.187,2.938,0.057,0.480,-0.940
front,7,1740,0.750,-1.000,-0.500,0.067,0.465,-0.935
front,7,1760,2.938,-1.937,-1.562,0.067,0.472,-0.937
front,7,1780,5.312,-1.125,-1.937,0.066,0.468,-0.944
front,7,1800,6.375,-0.937,-1.687,0.062,0.469,-0.928
front,7,1820,3.250,-1.062,-1.312,0.069,0.462,-0.915
front,7,1840,-1.250,-0.437,0.750,0.063,0.465,-0.916
front,7,1860,-2.438,-0.687,-0.062,0.051,0.458,-0.921
front,7,1880,0.687,-3.438,-3.438,0.058,0.458,-0.914
front,7,1900,2.500,-6.875,-5.000,0.080,0.471,-0.898
front,7,1920,0.750,-9.938,-2.438,0.076,0.486,-0.879
front,7,1940,-5.187,-12.500,-1.625,0.057,0.500,-0.870
front,7,1960,-10.000,-13.688,-3.375,0.043,0.511,-0.896
front,7,1980,-10.250,-13.688,-2.750,0.045,0.519,-0.924
front,7,2000,-10.125,-11.125,-0.125,0.033,0.522,-0.939
front,8,1,2.750,3.438,-1.750,0.013,0.473,-0.939
front,8,21,2.750,3.438,-1.687,0.018,0.473,-0.934
front,8,40,2.563,3.688,-1.250,0.018,0.467,-0.942
front,8,60,4.500,3.063,-1.375,0.006,0.469,-0.943
front,8,80,4.125,1.437,-3.125,0.005,0.472,-0.924
front,8,100,-1.375,1.500,-4.500,0.018,0.476,-0.927
front,8,120,-3.688,2.625,-7.125,0.021,0.459,-0.950
front,8,140,0.500,0.062,-6.750,0.019,0.470,-0.955
front,8,160,4.687,-1.375,-11.125,0.035,0.486,-0.950
front,8,180,7.187,-2.938,-9.688,0.057,0.471,-0.948
front,8,200,7.562,-0.687,-6.625,0.042,0.465,-0.929
front,8,220,6.812,-1.937,-4.937,0.042,0.462,-0.893
front,8,240,3.375,-3.813,-1.187,0.055,0.453,-0.877
front,8,260,-9.688,-3.000,6.062,0.023,0.418,-0.932
front,8,280,-27.687,0.375,7.687,0.033,0.295,-1.005
front,8,300,-39.188,-4.125,-8.188,0.121,0.131,-1.154
front,8,320,-38.125,-17.562,-29.062,0.169,0.045,-1.377
front,8,340,-47.750,-19.812,-22.750,0.201,-0.045,-1.520
front,8,360,-60.750,-16.750,-3.563,0.146,-0.174,-1.603
front,8,380,-51.188,-22.125,2.688,0.003,-0.244,-1.650
front,8,400,-20.312,-18.125,-26.625,-0.111,-0.221,-1.598
front,8,420,8.250,-18.000,-43.563,-0.100,-0.100,-1.446
front,8,440,19.625,-10.063,-45.938,-0.031,0.076,-1.250
front,8,460,16.500,16.125,-29.125,-0.034,0.186,-1.083
front,8,480,24.250,39.375,-18.125,-0.047,0.311,-0.941
front,8,500,28.875,67.063,-19.937,-0.102,0.477,-0.722
front,8,520,-3.688,78.688,-20.500,-0.315,0.511,-0.585
front,8,540,-7.562,54.125,-46.188,-0.326,0.547,-0.468
front,8,560,-6.562,19.375,-50.188,-0.321,0.845,-0.417
front,8,580,-34.063,9.500,-10.313,-0.185,1.008,-0.438
front,8,600,-44.688,33.500,23.125,-0.115,1.069,-0.435
front,8,620,-43.813,41.188,29.500,-0.247,1.024,-0.365
front,8,640,-14.625,-0.312,-13.000,-0.246,0.953,-0.334
front,8,660,-14.938,-41.875,-21.375,-0.068,1.062,-0.396
front,8,680,-44.000,-12.563,-11.313,-0.079,1.024,-0.544
front,8,700,-38.750,1.250,-31.875,-0.062,1.017,-0.662
front,8,720,-2.813,-10.563,-51.500,-0.002,1.096,-0.755
front,8,740,9.750,-34.563,-36.688,0.087,1.157,-0.813
front,8,760,9.813,-27.250,-4.375,0.119,1.125,-0.857
front,8,780,11.188,-7.812,17.625,0.053,1.057,-0.868
front,8,800,10.250,12.375,31.125,-0.027,1.018,-0.846
front,8,820,7.000,16.625,41.938,-0.104,0.973,-0.871
front,8,840,13.750,17.375,42.250,-0.129,0.818,-0.864
front,8,860,25.625,3.313,28.062,-0.171,0.747,-0.796
front,8,880,22.687,-12.688,9.875,-0.204,0.817,-0.728
front,8,900,3.313,-19.250,-7.125,-0.155,0.882,-0.702
front,8,920,-9.938,-18.687,0.000,-0.037,0.870,-0.716
front,8,940,3.688,-14.438,22.562,0.007,0.919,-0.707
front,8,960,32.375,-26.437,33.563,-0.047,0.923,-0.717
front,8,980,44.625,-38.625,26.062,-0.077,0.889,-0.683
front,8,1000,29.750,-35.688,24.000,-0.191,0.934,-0.682
front,8,1020,-1.750,-9.188,25.125,-0.225,0.906,-0.770
front,8,1040,3.250,7.937,30.312,-0.108,0.736,-0.875
front,8,1060,31.562,11.188,48.813,-0.183,0.733,-0.916
front,8,1080,42.875,14.938,59.500,-0.222,0.732,-0.939
front,8,1100,30.750,33.063,66.188,-0.181,0.589,-0.922
front,8,1120,20.187,68.875,73.688,-0.160,0.414,-0.888
front,8,1140,28.437,66.875,64.250,-0.135,0.375,-0.837
front,8,1160,22.562,46.063,49.938,-0.062,0.304,-0.804
front,8,1180,2.250,43.750,45.313,0.062,0.210,-0.812
front,8,1200,-15.375,49.375,36.563,0.163,0.146,-0.802
front,8,1220,-18.750,46.313,20.437,0.252,0.051,-0.816
front,8,1240,-0.687,21.375,10.250,0.264,0.050,-0.833
front,8,1260,3.000,2.375,-9.063,0.312,0.027,-0.862
front,8,1280,-3.125,-1.750,-17.125,0.335,-0.004,-0.905
front,8,1300,-11.000,-10.563,-11.563,0.341,0.049,-0.949
front,8,1320,-19.562,-19.187,-3.063,0.302,0.085,-0.982
front,8,1340,-30.500,-28.562,11.438,0.252,0.098,-1.016
front,8,1360,-52.938,-48.688,-25.250,0.208,0.081,-1.165
front,8,1380,-19.500,-82.063,-70.500,0.264,0.492,-1.193
front,8,1400,-2.375,-85.750,48.063,0.256,0.534,-1.256
front,8,1420,-16.750,-43.250,69.188,0.054,0.413,-1.067
front,8,1440,-37.688,-45.063,87.625,-0.202,0.387,-1.037
front,8,1460,-39.188,-52.250,48.250,-0.289,0.279,-1.131
front,8,1480,-15.438,-40.375,15.813,-0.257,0.459,-1.139
front,8,1500,1.937,-18.312,-27.875,-0.200,0.534,-1.101
front,8,1520,5.375,-2.313,-37.000,-0.115,0.590,-1.059
front,8,1540,6.437,11.688,-31.312,-0.077,0.614,-1.062
front,8,1560,11.813,21.312,-21.250,-0.062,0.609,-1.037
front,8,1580,17.500,30.812,-15.000,-0.054,0.576,-0.968
front,8,1600,22.250,29.125,-14.313,-0.020,0.536,-0.886
front,8,1620,20.687,23.625,-17.312,0.013,0.515,-0.826
front,8,1640,12.688,21.375,-24.687,0.049,0.505,-0.799
front,8,1660,2.625,19.687,-26.812,0.067,0.500,-0.826
front,8,1680,0.750,15.000,-26.125,0.080,0.523,-0.871
front,8,1700,0.875,10.563,-21.375,0.096,0.544,-0.904
front,8,1720,-0.187,12.250,-12.813,0.113,0.534,-0.939
front,8,1740,2.250,13.125,-3.188,0.088,0.523,-0.940
front,8,1760,2.563,9.500,1.937,0.056,0.511,-0.921
front,8,1780,0.625,8.750,1.312,0.038,0.503,-0.915
front,8,1800,1.250,7.750,-0.562,0.048,0.495,-0.911
front,8,1820,2.688,6.937,0.625,0.055,0.503,-0.909
front,8,1840,1.875,5.250,2.688,0.050,0.511,-0.910
front,8,1860,0.187,6.312,3.813,0.042,0.515,-0.907
front,8,1880,-3.125,8.375,0.812,0.026,0.523,-0.893
front,8,1900,-4.687,10.250,-6.187,0.025,0.523,-0.914
front,8,1920,-9.438,10.313,-5.875,0.030,0.541,-0.924
front,8,1940,-13.625,12.563,-2.438,0.048,0.526,-0.954
front,8,1960,-9.375,9.000,3.438,0.037,0.521,-0.945
front,8,1980,-4.687,5.437,0.000,0.021,0.525,-0.937
front,8,2000,0.812,4.000,-2.875,0.033,0.517,-0.943
front,9,1,1.312,-0.187,1.000,0.061,0.490,-0.933
front,9,21,0.000,-0.562,-0.062,0.058,0.489,-0.920
front,9,40,-1.562,-1.125,-0.812,0.057,0.493,-0.928
front,9,60,0.625,-0.625,-2.500,0.064,0.498,-0.926
front,9,80,1.125,-1.187,-2.000,0.076,0.500,-0.910
front,9,100,-1.500,-1.687,0.250,0.070,0.499,-0.918
front,9,120,-1.562,-1.750,-0.375,0.059,0.497,-0.932
front,9,140,-0.812,-1.750,-0.687,0.067,0.490,-0.937
front,9,160,-1.937,-1.937,1.750,0.072,0.475,-0.931
front,9,180,-4.125,-2.688,2.875,0.068,0.454,-0.920
front,9,200,-7.250,-3.688,0.500,0.064,0.440,-0.908
front,9,220,-10.500,-5.312,-3.375,0.077,0.419,-0.896
front,9,240,-13.875,-7.187,-2.375,0.065,0.421,-0.915
front,9,260,-21.687,-7.562,1.062,0.047,0.430,-0.938
front,9,280,-28.250,-6.625,2.688,0.058,0.438,-0.937
front,9,300,-33.188,-5.937,5.812,0.047,0.426,-0.981
front,9,320,-35.375,-3.813,4.750,0.038,0.396,-1.021
front,9,340,-37.813,-5.562,0.500,0.070,0.318,-1.076
front,9,360,-42.625,-14.250,-12.063,0.131,0.208,-1.163
front,9,380,-54.188,-25.250,-14.750,0.141,0.161,-1.282
front,9,400,-62.313,-32.375,-16.750,0.121,0.145,-1.386
